"year" "PC1_score" "spline_15" "klp_sd" "ulp_sd" "total_sd"
1486 0.209069325189181 -0.230631415822884 40 34 74
1487 -1.17143002867523 -0.131175065102694 40 34 74
1488 -0.109613199788794 -0.0358821625841753 40 34 74
1489 2.14290544870634 0.0256130552689928 39 34 73
1490 -0.378216642864309 0.0276892072066584 40 34 74
1491 1.44750350033478 -0.0142825123018355 40 34 74
1492 -2.31436973932438 -0.0748978892681604 40 34 74
1493 -0.0955228127314335 -0.112325134436922 40 34 74
1494 1.47089784227258 -0.123107135185077 40 34 74
1495 -2.44725223419237 -0.106753694327633 40 33 73
1496 -0.285106096511736 -0.0419830124308222 42 33 75
1497 0.915666290941598 0.0513834140328755 42 33 75
1498 0.864756241382303 0.14096029393433 42 33 75
1499 -0.477976059141056 0.214566364362502 41 33 74
1500 0.370272461090676 0.275756091791141 42 33 75
1501 0.216556601125852 0.318069381834039 42 33 75
1502 0.487499332211265 0.332911786188143 42 33 75
1503 1.03223925310245 0.310883594147668 41 32 73
1504 -0.0203156605291945 0.248937997592637 41 32 73
1505 0.350897938365595 0.15824434484877 40 32 72
1506 0.466361327701557 0.0491356386574825 39 31 70
1507 -2.00945808527956 -0.0633420487476246 39 31 70
1508 1.16711063776398 -0.164576502719067 39 31 70
1509 -0.597072806364568 -0.270922625719171 39 31 70
1510 0.798480330777156 -0.383063427533333 40 31 71
1511 -1.70432474240366 -0.495480696178479 40 31 71
1512 -2.01147785716525 -0.586282956556756 40 31 71
1513 1.2777715895422 -0.659638131592934 40 31 71
1514 0.109839956334222 -0.74522550562879 40 31 71
1515 -1.20719703468925 -0.835887842506219 40 31 71
1516 -2.78234955752628 -0.898883951996556 40 31 71
1517 -0.943963268371589 -0.91436957483096 41 32 73
1518 -0.765074707973006 -0.903212027806724 41 31 72
1519 0.00237157528972688 -0.895840887717807 41 31 72
1520 -0.00203583391767637 -0.915394023427702 41 33 74
1521 -0.982557570191645 -0.961180165555569 40 33 73
1522 -0.965928521360299 -1.00926421385067 40 33 73
1523 -2.96223126756746 -1.03124120877429 40 33 73
1524 0.370697242863672 -1.00783398427894 40 33 73
1525 -1.55256429963188 -0.952100061158876 40 33 73
1526 -0.721151640351249 -0.861793518107484 40 33 73
1527 0.158768554455644 -0.739197295008936 40 33 73
1528 -2.83746020417322 -0.582181501862126 40 33 73
1529 -0.216852453646548 -0.38103691649005 40 33 73
1530 1.52087537770408 -0.166890053622049 39 34 73
1531 -0.11871406172732 0.0295903641652404 39 33 72
1532 -0.931128630744059 0.212455338647565 39 33 72
1533 0.353876258623902 0.38550427717993 41 33 74
1534 0.601947256837634 0.528143457778124 41 33 74
1535 0.768632773501433 0.613641239966078 41 33 74
1536 1.07364225483938 0.617413620706293 41 32 73
1537 1.57208634749843 0.520776992541172 41 32 73
1538 0.907972202885177 0.320600263123645 41 32 73
1539 0.512097355089257 0.0406830001765879 41 32 73
1540 0.256173806011165 -0.275307743447458 41 34 75
1541 -1.65766363924383 -0.568289414920536 41 34 75
1542 -3.41013689528106 -0.771442410159485 41 34 75
1543 -0.515296015642124 -0.851116162336689 41 34 75
1544 -1.05186015036691 -0.83168072669404 41 34 75
1545 0.199224165353454 -0.745282342194151 41 34 75
1546 -1.12181404899359 -0.622016940081348 41 34 75
1547 0.18421986005746 -0.476290256628124 40 34 74
1548 0.0356259537745862 -0.324530438986317 40 34 74
1549 -1.15835510632747 -0.17032635881043 40 34 74
1550 0.747972747923868 -0.0115557751879217 40 35 75
1551 0.159813772587891 0.139370962610694 40 35 75
1552 -0.296467015056191 0.28066694043935 40 35 75
1553 0.731249590977227 0.411900622156228 40 35 75
1554 0.892279387359455 0.522539268904716 40 35 75
1555 0.890034207464853 0.607540092404032 40 35 75
1556 -0.408643725543136 0.672536460381972 40 35 75
1557 1.30534049432283 0.725309160878062 40 37 77
1558 2.10424307301581 0.755875201700437 40 37 77
1559 -1.14469322022093 0.767526537892624 40 37 77
1560 2.38614053676184 0.784392695344008 40 38 78
1561 -0.404461724344641 0.806494854846668 39 37 76
1562 0.429004179422173 0.850702746598716 39 37 76
1563 0.584607382709573 0.915088047929753 39 38 77
1564 1.08490534609071 0.98115907383836 38 38 76
1565 1.74563870373964 1.02201029324047 38 38 76
1566 1.37749753321846 1.01488253100309 38 38 76
1567 0.393181385740675 0.95426053912933 38 40 78
1568 1.87257943480235 0.842905073622322 38 40 78
1569 1.93315014714461 0.67920532171668 37 39 76
1570 -1.14532853329151 0.486237567268684 37 39 76
1571 -0.634753189945988 0.309724802924302 37 39 76
1572 0.0260631182847471 0.163492968634602 37 39 76
1573 0.260555180973747 0.0329080115149386 37 38 75
1574 0.0152668484320684 -0.103162518413444 37 38 75
1575 0.506824376955031 -0.261276523655632 37 38 75
1576 -0.0749260131770079 -0.450452394748363 37 38 75
1577 0.25832115861264 -0.66141029860629 37 38 75
1578 -2.18299928398728 -0.868503516196342 37 38 75
1579 -1.08332129364449 -1.03202720063851 37 38 75
1580 -2.23516880215423 -1.13479832101221 37 38 75
1581 -1.09801352117194 -1.17307672218726 37 38 75
1582 -1.93751901603718 -1.16558335297452 37 38 75
1583 0.267372542569851 -1.13910503012853 37 38 75
1584 -0.509102809583103 -1.12866964716146 37 38 75
1585 -1.06736587833154 -1.14122153227877 37 38 75
1586 -0.576355864450023 -1.163394284603 36 38 74
1587 -3.2751788408599 -1.17411492093775 36 38 74
1588 -0.152491049278303 -1.15066375611698 36 38 74
1589 -1.5143799028735 -1.10530815755088 36 38 74
1590 -0.888043969134799 -1.04270882062937 37 38 75
1591 -0.69480873157779 -0.970006915865879 37 37 74
1592 0.131993425553524 -0.891856281756227 38 37 75
1593 -3.44604263954436 -0.801216120753809 38 37 75
1594 0.244786853221889 -0.682191077673149 38 37 75
1595 0.217485396075814 -0.563156666421016 38 37 75
1596 -0.875946191048806 -0.463028632407541 38 37 75
1597 0.432997964390075 -0.382063960886169 38 37 75
1598 -1.2039066366624 -0.32080678789868 38 37 75
1599 0.438269813854797 -0.269723205850916 37 37 74
1600 0.112581711050126 -0.229588821828549 37 37 74
1601 -1.45629837432391 -0.189424394715006 37 37 74
1602 0.431967622969154 -0.134095767562257 37 37 74
1603 0.166071333339554 -0.0698090631306122 37 37 74
1604 -0.5660859228413 0.00355718781458014 37 37 74
1605 -0.32532142268931 0.090947094281282 37 37 74
1606 1.52056701911337 0.184688366918415 37 37 74
1607 0.160565508840756 0.272496969005356 37 37 74
1608 0.257599175782429 0.366795208660038 37 37 74
1609 -0.295992755301879 0.484002053878316 37 37 74
1610 0.342997038189422 0.633719145053325 38 37 75
1611 0.415447558964431 0.807488285364716 38 37 75
1612 1.0284522802543 0.984871284779763 38 37 75
1613 1.81890531546016 1.13611601835983 38 40 78
1614 2.22869833946368 1.23385654851612 38 40 78
1615 0.229760232858903 1.27006784264294 38 40 78
1616 1.8320483116784 1.25530779646094 38 40 78
1617 1.70446854836728 1.18684737748813 38 40 78
1618 0.479169931084266 1.07111228811979 38 40 78
1619 0.908795732186347 0.925073445448916 40 40 80
1620 1.3752337574347 0.756125535902216 40 39 79
1621 0.0686512050727056 0.57146855832233 40 39 79
1622 -0.832584052940993 0.388345191384126 40 39 79
1623 0.343707863486139 0.210590908140492 40 39 79
1624 1.14604442630258 0.0150870257518447 40 39 79
1625 0.529602001711417 -0.219014786827436 40 38 78
1626 -0.127137570969616 -0.484828076461384 41 38 79
1627 -1.40712205312659 -0.752464489805839 41 38 79
1628 -2.14453628206084 -0.984212656372947 41 38 79
1629 -0.0450263874116401 -1.15991497300985 41 38 79
1630 -1.69304305526317 -1.28086597500998 42 38 80
1631 -3.20064904135389 -1.33354734572125 42 38 80
1632 -0.0169311543870484 -1.31675938053325 42 38 80
1633 -0.983606507501725 -1.26306681817816 42 38 80
1634 -1.95575793169255 -1.18650368676315 42 38 80
1635 -0.760072896651174 -1.0926463500318 42 38 80
1636 -1.78363838357825 -0.999718471022994 42 38 80
1637 1.16606541963173 -0.927087263936216 42 39 81
1638 -1.13232055614472 -0.897762561919034 42 39 81
1639 0.0696060342674887 -0.897021722564778 42 39 81
1640 -1.65967597277386 -0.899256894100304 42 39 81
1641 -1.58696172354212 -0.864127000961128 42 39 81
1642 -1.47323950092379 -0.765646305589207 42 39 81
1643 -0.435542715983204 -0.600195964674813 42 39 81
1644 -1.12479980760756 -0.381543078784789 42 39 81
1645 -0.145947445002921 -0.127519545964164 42 39 81
1646 0.0344940658827062 0.129539024227144 42 39 81
1647 1.55525048654733 0.352617678012116 42 41 83
1648 1.42173639778659 0.508826741540173 42 41 83
1649 -0.13588803469178 0.59415463126685 42 41 83
1650 1.37278176542035 0.625750295392557 42 40 82
1651 1.06705030125219 0.614296715111914 42 40 82
1652 -1.26868910362581 0.584385592837662 42 40 82
1653 0.947175783530989 0.564225686331567 42 40 82
1654 0.373479908535725 0.548282656819506 41 40 81
1655 1.12698198134604 0.528476900731938 41 40 81
1656 0.139157466188158 0.498176948772733 41 40 81
1657 0.773032744353173 0.460295608403249 42 40 82
1658 1.06899456091174 0.415052867794722 42 40 82
1659 -0.371094641855327 0.370600245839429 42 40 82
1660 -1.13372361084899 0.346309308694468 41 40 81
1661 1.66332814641758 0.342091217430659 41 40 81
1662 0.0467045479731535 0.330455715080024 41 38 79
1663 0.359832899140519 0.301978878759323 41 38 79
1664 1.63253691748057 0.248489139852601 41 38 79
1665 0.459889516474481 0.168647661457706 41 38 79
1666 -0.588449923358185 0.0913117497847515 41 38 79
1667 0.313976729392701 0.0549294492823864 41 38 79
1668 -1.88248388161637 0.0868213753142864 43 37 80
1669 0.184960438776829 0.206032813718332 43 37 80
1670 -0.699825419610949 0.392413719715776 44 39 83
1671 1.19626596563215 0.609673450667625 45 39 84
1672 1.11548232455231 0.802006748819305 45 39 84
1673 1.87916023085605 0.921651408559368 45 39 84
1674 1.92130865915968 0.935201179822831 45 39 84
1675 1.46721241589539 0.835568782206749 45 39 84
1676 1.1602363598309 0.644058557614559 45 39 84
1677 -1.33743560213447 0.402646062095038 45 38 83
1678 1.12122471459351 0.158213283926393 45 38 83
1679 0.457452401171455 -0.0704803271521434 45 38 83
1680 -2.41434712525437 -0.25113057815168 45 40 85
1681 -1.13631806029045 -0.346756433054535 45 40 85
1682 0.749612368170545 -0.366115214919634 45 40 85
1683 -1.39776231057867 -0.339542971945016 45 40 85
1684 1.51235404116866 -0.283958085391364 45 40 85
1685 -1.59186570757083 -0.223055870702607 45 40 85
1686 -0.115468293834451 -0.156118242206546 45 40 85
1687 0.360754255734817 -0.101094333258155 45 40 85
1688 1.06386888805196 -0.0797524359140545 45 40 85
1689 -0.422080203640759 -0.0983060172240043 46 38 84
1690 0.104217708653137 -0.138789412885304 46 38 84
1691 -0.734617871871527 -0.182767329108334 46 38 84
1692 0.385103426867406 -0.211309845138104 45 38 83
1693 -1.07373614308766 -0.21250586081878 45 38 83
1694 -1.48933478315552 -0.169454216663423 45 38 83
1695 1.39208821427495 -0.0866408586375136 46 38 84
1696 -0.842372296439741 0.00752842644446605 46 38 84
1697 1.62083416774492 0.103863334848837 46 38 84
1698 -0.653551906445799 0.191101223397858 45 38 83
1699 0.724153624213067 0.280418062890781 45 38 83
1700 -0.0686684524253445 0.37571485242582 45 38 83
1701 -0.423640592483467 0.483385669421911 45 40 85
1702 0.573404926973056 0.598327405189759 45 40 85
1703 1.25887504574926 0.694414016367644 45 40 85
1704 0.950255650260257 0.743250343458247 45 42 87
1705 1.44072704969482 0.728959967923643 45 42 87
1706 1.23238596037086 0.646462922497891 45 44 89
1707 0.743024133761183 0.509355280810215 45 44 89
1708 -0.0903934206938193 0.348108926054216 46 44 90
1709 -0.716661280562045 0.198747744046898 47 44 91
1710 0.683216315205281 0.0847983129234601 47 44 91
1711 -0.683109701019971 0.0118206355465311 47 44 91
1712 0.0229981282668064 -0.010606173698117 47 44 91
1713 -0.0223651858375414 0.0160776172086875 47 44 91
1714 -0.847381546117237 0.0873586260817554 47 45 92
1715 -0.239020799577177 0.193310969135357 47 45 92
1716 2.11939096440842 0.302409515393811 47 47 94
1717 1.08572515621405 0.378782918642136 47 46 93
1718 -0.62575015530059 0.425258965779879 48 48 96
1719 -0.348749237227601 0.463104158115156 49 50 99
1720 1.78729055722198 0.49147671235154 49 50 99
1721 0.492824378835135 0.494129104233709 50 50 100
1722 1.48267238505654 0.477235839656339 50 52 102
1723 -1.59344954015003 0.458751868796317 50 52 102
1724 0.697175402369028 0.466730758650499 50 52 102
1725 -0.664393935101962 0.493449498963572 50 52 102
1726 0.930242095286765 0.51944447687629 51 52 103
1727 2.13613643642205 0.504779572187258 52 52 104
1728 1.30121912863915 0.420379017666618 52 52 104
1729 -0.75576703391473 0.277274728114167 52 52 104
1730 -0.0173559361600449 0.107646050043772 52 54 106
1731 -0.0126252916506046 -0.0736508883559143 52 54 106
1732 0.307979177919936 -0.259312598351358 52 56 108
1733 -1.47751932941542 -0.438513860415929 52 56 108
1734 0.28892417131906 -0.593804650734026 52 56 108
1735 -1.17433768455474 -0.721618856680485 52 56 108
1736 -0.66883481690985 -0.807927714759398 52 56 108
1737 -1.6934827137475 -0.842750925930723 52 56 108
1738 -1.35263928119455 -0.819941293123402 52 56 108
1739 -0.44579406170277 -0.752830810539256 52 56 108
1740 -0.52763035927052 -0.66847369053761 52 58 110
1741 -0.306341928314572 -0.589633309160237 52 57 109
1742 -0.977033149803689 -0.533153648149218 52 57 109
1743 0.558520764037179 -0.511619473883856 52 57 109
1744 0.548991401147825 -0.539781187317234 52 57 109
1745 -0.935931068301805 -0.607117742930003 52 57 109
1746 -0.932478488289185 -0.676959473138207 52 57 109
1747 -0.332884210852119 -0.715109747408899 52 57 109
1748 -2.04894770944909 -0.692341941309901 50 57 107
1749 -1.84186236955495 -0.579856427880002 50 57 107
1750 -1.05603471320974 -0.381209355358575 51 57 108
1751 1.29253189094012 -0.136280034068383 51 57 108
1752 -0.468620035770967 0.102058535612556 51 57 108
1753 0.410927445752574 0.303866648301242 49 57 106
1754 1.82610282869528 0.435372715008191 49 57 106
1755 1.64853437241917 0.469209878827041 49 57 106
1756 1.57453090115711 0.413153599108021 50 57 107
1757 -0.259410787011853 0.312277092477459 50 56 106
1758 -2.86497591179471 0.238606338174546 50 56 106
1759 0.190578967280082 0.242469448373553 50 56 106
1760 0.786251252797551 0.307299833684739 51 56 107
1761 -0.197459335032309 0.401999532167939 51 56 107
1762 1.55391922489136 0.501958235643231 51 56 107
1763 0.310750686058494 0.578117639959882 51 55 106
1764 0.63763875062552 0.618561487228219 51 55 106
1765 1.45784151581398 0.61138157713362 51 55 106
1766 0.923879268886311 0.548032436411821 51 55 106
1767 0.0218922746197481 0.43936687884548 51 55 106
1768 -0.199174467505124 0.306152307201403 51 55 106
1769 0.614451220807465 0.159923900469432 50 55 105
1770 0.063397951497142 0.00203605470477519 50 55 105
1771 -0.246195997745307 -0.15910639432856 50 54 104
1772 -1.00320643823571 -0.311954028045364 50 53 103
1773 0.0580345844254515 -0.449976612935311 50 53 103
1774 -1.42869599694279 -0.578670927645496 49 53 102
1775 0.471269030908094 -0.701015729193531 49 53 102
1776 0.0878486691006897 -0.828813721073708 49 53 102
1777 -2.3259746617669 -0.949466740015612 49 53 102
1778 -0.0359329638287774 -1.03261165677322 49 53 102
1779 -1.48224625474702 -1.06631866572479 49 53 102
1780 -2.04087346975365 -1.02739958578582 49 53 102
1781 -1.07914673080166 -0.901288548789245 49 53 102
1782 -1.36712841578009 -0.697265940832166 49 53 102
1783 0.0504989591769682 -0.436899193697647 49 53 102
1784 -0.421862233987514 -0.153915237855636 49 53 102
1785 1.05822804448172 0.123150238142926 49 53 102
1786 1.44583412666545 0.367560850402374 49 53 102
1787 -1.20721563057841 0.575928558395292 49 53 102
1788 1.80679266066284 0.762643629270417 49 53 102
1789 0.333050331882736 0.916390304098945 49 53 102
1790 1.3168438702944 1.0351401195515 49 53 102
1791 2.06102339233511 1.1116953097899 49 53 102
1792 0.999913669567552 1.14651736103204 48 53 101
1793 0.807983659421689 1.16024412261508 48 53 101
1794 0.0236260029817217 1.17356810137874 48 53 101
1795 1.42193577155068 1.19330001524483 48 53 101
1796 1.7724893448679 1.20201586692435 48 53 101
1797 1.52895333657735 1.18401085391078 48 53 101
1798 0.86507947668434 1.13823098782502 48 53 101
1799 2.20579685316934 1.07222707850251 48 53 101
1800 -0.988325994477669 0.995529937647197 48 53 101
1801 1.15932244159226 0.929354568571102 48 53 101
1802 0.953440782638315 0.861197039029034 48 53 101
1803 0.691000792199166 0.773567624034048 48 53 101
1804 1.67077823057593 0.651626012995618 48 53 101
1805 1.13742526247403 0.48453969852352 48 53 101
1806 0.509645363074905 0.285318560395982 48 53 101
1807 -1.57615801533378 0.0867517643345517 48 53 101
1808 0.450033199105259 -0.0789498506754347 46 53 99
1809 -0.504127032506092 -0.209838505899108 45 53 98
1810 0.208426573762939 -0.30315199310026 45 53 98
1811 -0.947656133104445 -0.356828930761826 45 53 98
1812 -0.892270600467274 -0.362850077141005 45 53 98
1813 0.219234001149114 -0.325413363501028 45 53 98
1814 -1.01232961524123 -0.259819031782588 45 53 98
1815 -0.707737477320616 -0.176766762563936 45 53 98
1816 0.550691656909313 -0.102329944999578 45 53 98
1817 0.976090826678919 -0.0739896114822427 45 53 98
1818 0.619114920115934 -0.113161299771719 45 53 98
1819 -0.499106625295101 -0.212601933622338 45 53 98
1820 -0.625005857403389 -0.346122085842633 45 53 98
1821 -1.55855069357116 -0.491086046074786 45 53 98
1822 0.431279112739428 -0.63752860061214 45 53 98
1823 0.905584565563466 -0.793339332788492 45 53 98
1824 -2.49132147841907 -0.941232653180462 44 53 97
1825 -1.49990564499929 -1.03152506826744 44 53 97
1826 -1.59605142794715 -1.0400321220657 44 53 97
1827 -2.05437058336609 -0.962987987373578 44 53 97
1828 -0.316307230510417 -0.816040909131133 44 53 97
1829 -0.16871019304798 -0.637526520236035 44 53 97
1830 0.131166177074522 -0.458718602794243 44 53 97
1831 -0.220842519436619 -0.295678757286377 44 53 97
1832 -1.11012245679143 -0.149572931390101 44 53 97
1833 0.445520524249064 -0.0219329993242208 44 53 97
1834 1.03061079038927 0.0687780439610339 44 53 97
1835 -0.201028338227214 0.113697401848272 44 53 97
1836 -0.161317025226605 0.124485719880477 44 53 97
1837 0.989658604670155 0.109813047674258 44 53 97
1838 0.381290419774432 0.075383373285073 44 53 97
1839 -0.779861043615756 0.0450610297168192 44 53 97
1840 -1.30113482952083 0.0492703239024024 44 53 97
1841 1.10678021014195 0.0961464756728061 43 53 96
1842 0.321137050849504 0.16706299662473 43 53 96
1843 -0.338795092565251 0.257996658764292 43 53 96
1844 0.839932810495402 0.37020965188408 43 53 96
1845 -0.264987275889454 0.495916694219024 43 53 96
1846 0.531911536298661 0.630006653389215 43 52 95
1847 0.764996825105556 0.753659001471036 43 52 95
1848 1.60605527045783 0.842194127799327 43 52 95
1849 1.31059002872056 0.874581011899847 43 52 95
1850 0.212965282863956 0.847760703478611 43 52 95
1851 1.38078421206748 0.768284735099944 43 52 95
1852 -0.0988355258252734 0.63505631545773 43 52 95
1853 2.69814071921516 0.452526625858371 43 52 95
1854 -0.576054944214977 0.224749448827508 43 52 95
1855 -1.15732476490654 -0.00600857593426096 42 52 94
1856 0.285528507643419 -0.208301222455223 42 52 94
1857 -0.431969993610467 -0.375885909861672 42 52 94
1858 -1.68072730752393 -0.4985800316806 42 52 94
1859 0.00146137622892423 -0.570883612423818 41 52 93
1860 0.333460236944405 -0.608909227600461 41 52 93
1861 -1.43906376584464 -0.618253384464897 41 52 93
1862 -1.02155433871771 -0.586447031775977 41 52 93
1863 -0.577092723991561 -0.515264072029723 41 52 93
1864 0.423743487490945 -0.419936807422172 41 52 93
1865 0.43761590489506 -0.314870158046174 41 52 93
1866 -1.77958396309554 -0.193610459863982 41 52 93
1867 -1.00381571706147 -0.0380692185227788 41 52 93
1868 0.202405578553681 0.136198709613304 41 52 93
1869 1.3681452290262 0.286020720890051 41 52 93
1870 0.913112752456286 0.370180095099308 41 52 93
1871 1.14749583031866 0.37279406953071 41 51 92
1872 1.09968796255563 0.298649541412271 41 51 92
1873 -1.25944578426018 0.175328348014635 41 51 92
1874 -0.590691384074955 0.0434654612479495 41 51 92
1875 0.372340582288181 -0.0848939847517953 41 50 91
1876 -0.111531425203528 -0.215735291457234 40 50 90
1877 0.283561932916874 -0.348378945900512 40 50 90
1878 -1.50407276948646 -0.474418519301623 40 50 90
1879 -0.4128926719426 -0.577226458449348 40 50 90
1880 -0.19209337745229 -0.657221434873645 40 50 90
1881 -0.206905747339862 -0.714345937304628 40 50 90
1882 -1.83857940988377 -0.735549837992467 40 50 90
1883 -1.04842357573512 -0.700641678430388 40 50 90
1884 -1.03507376739713 -0.611248458734412 40 50 90
1885 -0.412753933693324 -0.483968720164999 40 50 90
1886 0.794370122626968 -0.345518236821266 40 50 90
1887 -0.766518673633429 -0.217477266052286 40 50 90
1888 0.145437342006811 -0.100483601840971 40 50 90
1889 0.0972046924707785 0.000667197615128928 40 50 90
1890 0.721607524083418 0.0839049438735516 40 50 90
1891 -0.721760919177006 0.153674383536303 40 50 90
1892 -0.449430010098646 0.223511565626582 40 50 90
1893 1.1142526093673 0.288805053623981 40 50 90
1894 0.0908009551141759 0.330876060024742 40 50 90
1895 -0.00288167828583696 0.34330208115968 40 50 90
1896 1.01992722454104 0.317192517792557 40 50 90
1897 -0.0934881641344136 0.238925799726715 40 50 90
1898 0.451672819351936 0.105820940850057 39 50 89
1899 0.243230183557013 -0.0862451509891314 39 50 89
1900 0.613823346092549 -0.334312678679213 38 50 88
1901 -0.457929031567079 -0.622020802556634 38 50 88
1902 -0.54609840211263 -0.911017567207699 38 50 88
1903 -1.48432181430019 -1.15284633464822 38 50 88
1904 -3.43053060189357 -1.29241998939877 38 50 88
1905 -1.85848769920847 -1.29055219822255 38 50 88
1906 -1.03641990576443 -1.15655205717116 38 50 88
1907 -0.868244664636721 -0.921738296386038 38 50 88
1908 -1.32099848871155 -0.6176036476782 38 50 88
1909 0.730734420266766 -0.27753558108215 38 50 88
1910 -0.4146412770159 0.0560902432169341 38 50 88
1911 1.14217450287263 0.355566841955858 38 50 88
1912 0.934518204600555 0.592735474351836 38 50 88
1913 1.93528262303476 0.754919450728615 38 50 88
1914 0.22660857308133 0.846548641202572 38 50 88
1915 0.534574059610596 0.894850509727179 38 50 88
1916 0.869475728358248 0.918537091838503 38 49 87
1917 1.46298950374075 0.925493916206542 38 49 87
1918 -0.247109915983941 0.923508891558985 38 49 87
1919 0.15734318468438 0.925143107235687 38 49 87
1920 1.8807020238096 0.917751236103587 38 49 87
1921 1.45138830047606 0.871864785251021 38 49 87
1922 1.16495956598467 0.7768120304043 38 49 87
1923 -0.333733774398111 0.640747085112881 38 49 87
1924 0.77166801009672 0.477763628103685 38 48 86
1925 0.927267494206289 0.285455392239435 38 48 86
1926 0.395666850355513 0.0657410994223169 38 48 86
1927 0.584912022122451 -0.163087790033409 38 48 86
1928 -1.90332096589103 -0.368837876890149 38 48 86
1929 0.158068886692423 -0.510144781486549 38 48 86
1930 -2.15653251367587 -0.569870249284285 38 48 86
1931 -1.30192860539935 -0.533176108915488 38 48 86
1932 -0.0366969862846405 -0.418303324921813 38 48 86
1933 -0.130725170053681 -0.265452960495798 38 48 86
1934 1.32413177246698 -0.110247362828479 38 48 86
1935 -0.974761935664265 0.0237735895939425 38 48 86
1936 -0.0891823013979698 0.138075971088735 38 48 86
1937 0.997171914851648 0.219826248771712 38 48 86
1938 1.29827428098133 0.250391958627161 38 48 86
1939 0.835431293172703 0.231304656755619 38 48 86
1940 -1.75421932725336 0.192689773105613 38 48 86
1941 0.425394265271118 0.172458600293715 38 48 86
1942 -0.987698119762755 0.172963144214193 38 48 86
1943 1.33771070799171 0.185802169083715 38 48 86
1944 0.509460866022144 0.185961978565917 38 48 86
1945 -0.31411152859713 0.167774356963766 38 48 86
1946 1.14884940704162 0.135648044025231 38 48 86
1947 0.66750118461257 0.0909602895067262 38 48 86
1948 -1.37924107057741 0.056368071740533 38 48 86
1949 -0.857779068441742 0.0641935153628326 38 48 86
1950 1.55085051569559 0.11552320091375 38 48 86
1951 -0.113189641339364 0.192520489944117 38 48 86
1952 -0.165336844439329 0.300507192081378 38 48 86
1953 0.343726459375297 0.443505195351289 38 48 86
1954 0.741489779163296 0.613895328845809 38 48 86
1955 0.160208800938234 0.800275162670488 38 48 86
1956 1.63365020948329 0.990064919532281 38 48 86
1957 1.09958641608467 1.16150540774973 38 48 86
1958 0.783069839597324 1.30244409102159 38 46 84
1959 2.55375112919777 1.40009496102594 38 46 84
1960 2.62566788337316 1.43661428754084 38 44 82
1961 0.537502901887589 1.42127096896058 38 42 80
1962 0.559438401453645 1.38912175570435 38 42 80
1963 0.317248531530392 1.35892955336949 38 42 80
1964 2.91035545114691 1.32255049379116 38 42 80
1965 1.93672286951735 1.25435190177203 38 42 80
1966 1.14511563135262 1.1594443038524 38 42 80
1967 0.85942375640277 1.06501579067151 38 42 80
1968 -0.828852867760317 1.00040663378295 38 42 80
1969 1.14720234843928 0.981278655669867 38 42 80
1970 0.883724578223547 0.985547999082045 38 42 80
1971 1.95468318000466 0.984628110454221 37 42 79
1972 0.620987386727184 0.953671162808042 36 42 78
1973 1.65367120281245 0.885508542697943 36 42 78
1974 -0.38095095922455 0.775062342484213 36 41 77
1975 1.61025214836765 0.625381579955935 36 41 77
1976 1.79006578453837 0.424784686211894 36 41 77
1977 0.662744505858308 0.182876437631691 36 41 77
1978 -0.609083914690927 -0.0552032741712927 36 41 77
1979 -1.37069369979716 -0.230303036311148 36 41 77
1980 -1.80564082834528 -0.298027805706239 36 41 77
1981 -0.914420350508744 -0.247964018321 36 40 76
1982 0.0842945426171104 -0.109909607942834 36 40 76
1983 1.46731024318852 0.06592089586682 36 40 76
1984 0.617451856132763 0.237069426044518 36 40 76
1985 0.601928660948476 0.392786906476173 35 40 75
1986 0.116142147219865 0.538394192224936 35 40 75
1987 0.585089080819548 0.683289559993475 35 40 75
1988 0.322062126621633 0.828774564232882 35 40 75
1989 -0.283045413669894 0.969369059971579 35 40 75
1990 2.54624525737194 1.08226385647004 35 40 75
1991 1.30894668929606 1.12385782600959 35 39 74
1992 1.02960276403534 1.07511911863994 35 39 74
1993 2.05661970230553 0.928092328586093 35 39 74
1994 1.18927154533895 0.680627794217507 34 39 73
1995 0.536728850567734 0.356112987069107 34 39 73
1996 -1.66054041303118 -0.00490872140029897 33 39 72
1997 -0.622317299846632 -0.364072103666114 33 39 72
1998 -0.910802998002026 -0.717388993667446 33 39 72
1999 1.04640515238595 -1.07565828403273 33 39 72
2000 -0.807760622054093 -1.44408547923837 33 39 72
2001 -3.55245836410094 -1.78205219700353 32 37 69
2002 -2.40447965035165 -2.03407639262034 32 37 69
2003 -2.54825252318762 -2.1796459295219 32 35 67
2004 -2.25793526937712 -2.2168253242125 32 35 67
2005 -2.45875561016393 -2.1533554439881 32 35 67
2006 -2.10943547120955 -2.00127904520959 32 34 66
2007 -3.02209115461301 -1.77967250847778 32 34 66
2008 0.177785240608699 -1.51777344972216 32 34 66
2009 -0.486031702947335 -1.2621731974898 32 34 66
2010 -1.16945601559302 -1.02705725877126 12 34 46
2011 -1.12889513904642 -0.802713349583848 12 34 46
